% Model:              prototipo thgem_Garfield_2_1_light_3.mph
% Version:            COMSOL 5.1.0.234
% Date:               Sep 30 2020, 18:40
% Dimension:          3
% Nodes:              14326
% Expressions:        1
% Description:        Electric potential
% Length unit:        mm
% x             y              z              V (V)
0.053909        0.066996       0.0059542      -33.632
0.061955        0.067721       0.0088523      -49.382
0.059141        0.063033       0.011797       -68.465
0.061955        0.064550       0.0078594      -44.838
0.048121        0.054984       0.025000       -150.00
0.047729        0.060392       0.015477       -91.764
0.051719        0.064934       0.015477       -90.682
0.054301        0.061588       0.015477       -91.265
0.049731        0.069189       0.011706       -66.986
0.070000        0.065408       0.0063398      -35.702
0.061955        0.067854       0.0044346      -24.580
0.055476        0.068421       0.011510       -64.983
0.058714        0.071150       0.0094463      -51.378
0.070000        0.055791       6.1075E-4      -3.6205
0.070000        0.053365       0.0080428      -47.603
0.070000        0.058948       0.0051877      -30.203
0.067187        0.057431       0.0091250      -53.604
0.061955        0.061393       0.0032825      -18.957
0.070000        0.062252       0.0017629      -10.148
0.070000        0.067857       -0.0013662     7.5138
0.070000        0.067001       -0.0056476     31.361
0.061955        0.066998       1.5328E-4      -0.91196
0.064467        0.072475       -0.0026899     14.052
0.056421        0.072472       0.0031110      -16.576
0.070000        0.061396       -0.0025184     14.461
0.034475        0.013857       0.017943       -99.796
0.036151        0.011095       0.017943       -100.15
0.031728        0.011516       0.015205       -79.900
0.036539        0.013651       0.010887       -59.956
0.035755        0.017759       0.017943       -102.93
0.035904        0.013890       0.025000       -150.00
0.037968        0.013683       0.017943       -102.82
0.037184        0.017792       0.025000       -150.00
0.031882        0.015459       0.015981       -86.273
0.033257        0.0092156      0.015632       -81.629
0.032134        0.0086485      0.012487       -63.430
0.029393        0.010440       0.0088968      -43.688
0.029313        0.012667       0.012343       -62.390
0.038876        0.0076129      0.013685       -75.361
0.032765        0.0097907      0.0052456      -26.763
0.020309        0.011944       -9.2078E-4     3.7330
0.019368        0.014323       -0.0039680     16.946
0.017640        0.013976       -9.2078E-4     3.6867
0.022939        0.015589       -0.0018416     8.6196
0.019845        0.014045       0.0022727      -9.6336
0.022593        0.011410       0.0025325      -10.724
0.022513        0.013636       0.0059783      -27.083
0.029739        0.014620       0.0045227      -23.290
0.016288        0.019105       -5.4276E-4     2.3687
0.025965        0.010760       -0.0011187     5.1341
0.023260        0.019003       0.010499       -52.880
0.020591        0.019412       0.0067936      -33.216
0.024432        0.026324       0.0072003      -39.235
0.023686        0.020957       0.0026794      -13.829
0.019077        0.021920       0.010091       -50.801
0.025259        0.024850       0.012571       -69.165
0.017034        0.024472       0.0039782      -20.325
0.040145        0.031558       0.025000       -150.00
0.035111        0.029257       0.025000       -150.00
0.034512        0.033342       0.025000       -150.00
0.033116        0.027467       0.021471       -127.17
0.037558        0.026713       0.025000       -150.00
0.032289        0.028941       0.016100       -94.147
0.026656        0.030725       0.016100       -93.635
0.038342        0.022604       0.017943       -105.34
0.031313        0.018513       0.014414       -79.332
0.045020        0.010089       0.025000       -150.00
0.043515        0.013456       0.025000       -150.00
0.047633        0.013196       0.025000       -150.00
0.044422        0.0073855      0.020742       -122.12
0.042086        0.013423       0.017943       -104.73
0.049251        0.0075372      0.025000       -150.00
0.038490        0.021880       0.025000       -150.00
0.039275        0.017772       0.017943       -104.76
0.041078        0.026726       0.025000       -150.00
0.042010        0.021893       0.025000       -150.00
0.044821        0.017544       0.025000       -150.00
0.040703        0.017805       0.025000       -150.00
0.063317        0.0090124      0.025000       -150.00
0.058265        0.0055757      0.025000       -150.00
0.056634        0.012235       0.025000       -150.00
0.063317        0.0067917      0.019372       -115.98
0.070000        0.039373       0.015946       -95.531
0.070000        0.039396       0.0068913      -41.221
0.063191        0.041513       0.015946       -95.477
0.070000        0.045168       0.011183       -66.811
0.065705        0.031295       0.015946       -95.542
0.061411        0.023193       0.025000       -150.00
0.065705        0.031272       0.025000       -150.00
0.060906        0.033914       0.015946       -95.532
0.056612        0.025812       0.025000       -150.00
0.060906        0.033890       0.025000       -150.00
0.051813        0.028431       0.025000       -150.00
0.054098        0.036031       0.025000       -150.00
0.070000        0.024142       0.025000       -150.00
0.065705        0.023668       0.025000       -150.00
0.070000        0.031746       0.025000       -150.00
0.070000        0.023835       0.018283       -109.57
0.065705        0.023361       0.018283       -109.55
0.070000        0.031439       0.018283       -109.59
0.070000        0.023528       0.011566       -69.211
0.070000        0.014659       0.018283       -109.53
0.063317        0.017882       0.018283       -109.53
0.070000        0.012438       0.012655       -75.710
0.065705        0.014491       0.025000       -150.00
0.070000        0.014965       0.025000       -150.00
0.070000        0.031462       0.0092285      -55.233
0.059022        0.017714       0.025000       -150.00
0.039383        0.098174       -0.0057878     27.077
0.032009        0.11187        -0.013580      70.794
0.035944        0.11187        -0.013193      63.657
0.036987        0.10924        -0.011194      52.658
0.035706        0.10919        -0.014370      69.948
0.034729        0.11187        -0.010066      49.489
0.038664        0.11187        -0.0096789     43.358
0.034602        0.11187        -0.016547      82.227
0.041930        0.095392       -0.0036694     16.679
0.048010        0.094849       -3.1823E-4     1.2396
0.043025        0.092878       -0.010802      50.519
0.037280        0.093196       -0.0071352     36.339
0.040478        0.095660       -0.012921      61.701
0.038375        0.090682       -0.014268      74.036
0.049917        0.088989       -0.0015536     6.5810
0.050354        0.086679       0.0020970      -9.2329
0.047929        0.089207       0.0017964      -7.8049
0.047513        0.083789       -0.0031071     15.344
0.042918        0.083606       0.0034445      -17.914
0.047594        0.089432       -0.0052218     23.229
0.041630        0.092162       -0.014671      71.599
0.045524        0.091106       -0.011738      53.952
0.040874        0.088909       -0.015204      77.874
0.044129        0.090390       -0.015607      74.916
0.043373        0.087136       -0.016140      81.713
0.070000        0.077553       -0.0023719     11.233
0.070000        0.075510       -0.0055468     27.546
0.070000        0.072111       -0.0013158     6.9255
0.064467        0.076730       -0.0026395     12.799
0.070000        0.071256       -0.0055972     29.696
0.066039        0.068972       -0.010671      58.741
0.060506        0.074446       -0.0077130     40.039
0.066039        0.073227       -0.010620      55.392
0.062079        0.070943       -0.015694      86.142
0.070000        0.069284       -0.019621      111.19
0.070000        0.066766       -0.019899      115.33
0.070000        0.067163       -0.016794      95.676
0.070000        0.064248       -0.020177      118.53
0.070000        0.064645       -0.017072      98.901
0.070000        0.065041       -0.013968      79.931
0.066039        0.070114       -0.017657      98.239
0.066039        0.067596       -0.017935      102.50
0.066039        0.067992       -0.014831      83.301
0.070000        0.071546       -0.016884      91.493
0.070000        0.073807       -0.014146      73.440
0.066039        0.072375       -0.014920      79.577
0.070000        0.069424       -0.014057      77.499
0.070000        0.070404       -0.0098969     53.372
0.070000        0.074659       -0.0098465     49.939
0.068258        0.071115       -0.020157      111.82
0.064298        0.071945       -0.018194      99.057
0.068258        0.073377       -0.017420      91.918
0.066517        0.072947       -0.020693      111.34
0.070000        0.066021       -0.0098076     55.180
0.052586        0.086957       -0.0015536     6.6253
0.058296        0.084036       1.3392E-4      -0.60539
0.053223        0.080869       -0.0014196     6.8442
0.068044        0.080447       -0.0049852     22.033
0.068044        0.082490       -0.0018103     7.3337
0.062511        0.081666       -0.0020779     8.9440
0.061408        0.082787       1.3392E-4      -0.59945
0.065910        0.085498       -2.1619E-4     0.78596
0.070000        0.083231       4.0151E-4      -1.5516
0.050068        0.087007       -0.0049956     22.456
0.053885        0.085017       -0.0045674     20.053
0.059596        0.082096       -0.0028800     12.648
0.060462        0.086398       -5.3919E-4     1.9757
0.067722        0.078517       -0.012072      57.169
0.067722        0.079368       -0.0077726     35.704
0.063761        0.077085       -0.012846      63.374
0.062189        0.080588       -0.0048653     21.935
0.058874        0.080488       -0.011586      54.793
0.055618        0.077849       -0.0064526     32.447
0.056281        0.081996       -0.0096004     44.688
0.052303        0.077749       -0.013173      68.797
